,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
744,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,3,1,4,3,3,1,7,2,14,9,11,11,12,19,27,31,40,59,73,84,95,94,138,142,207,227,229,267,383,379,488,576,678,802,2625,1115,1373,1651,1916,2262,2780,3476,4366,5445,6940,9186,12293,17267,25257,44498,424883,43275,24226,16185,11564,8684,6476,5185,4217,3545,3050,2436,2245,1912,1649,1446,1316,1127,1007,845,798,685,612,520,482,417,392,313,301,220,238,179,146,124,109,93,78,80,64,43,49,46,34,26,36,33,25,23,17,13,9,12,8,5,5,5,4,2,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
743,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,1,0,2,2,1,3,1,4,6,2,6,6,5,8,8,10,14,16,24,17,21,24,40,39,33,35,47,64,76,67,89,111,134,137,160,180,259,269,336,409,526,644,758,912,1239,1425,1732,2089,2435,2955,3414,4107,4929,5947,7638,9825,14374,20300,30227,64382,381029,1303222,85781,36098,21241,14468,10117,7656,5884,4561,3594,2878,2345,1780,1480,1252,1024,831,757,585,536,440,403,329,279,246,245,206,159,148,136,110,93,113,87,68,85,61,79,52,54,58,52,43,43,35,39,32,31,20,27,19,16,20,24,16,9,8,6,8,2,11,9,6,5,6,2,1,2,2,1,1,1,1
742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,2,3,3,937,2,3,6,3,5,3,4,5,15,13,32,33,70,90,158,221,309,439,743,2133,4525,192559,10960,3560,1407,767,519,350,218,187,123,100,71,66,40,34,20,23,14,26,11,9,9,6,6,10,2,5,2,3,2,5,3,0,0,0,1,0,0,1,0,1,2,1,2,2,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,3,1,1,1,1,2,1,1,8,15,47,221,144,68,29,78,51,23,10,8,13,16,20,14,24,19,35,30,23,32,41,55,61,71,955,103,99,112,169,220,280,347,365,400,463,691,679,963,1057,1247,1714,2241,3095,4428,6808,14977,104780,16463,8175,4640,3298,2405,1859,1543,1181,1042,824,730,556,457,389,341,287,264,198,278,334,147,100,84,94,89,56,54,45,40,50,45,35,22,20,17,10,7,7,7,6,9,6,5,3,2,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,2,3,2,5,9,3,9,13,9,23,14,10,16,16,1388,17,13,14,21,25,30,40,57,60,89,114,176,226,229,369,434,628,973,1492,2296,3518,5770,9859,18665,54758,324344,20082,10270,6139,3920,2595,1545,1074,749,509,343,290,264,237,230,125,96,91,56,39,40,24,33,19,20,26,17,25,22,21,13,6,14,11,9,7,9,3,1,0,1,0,0,0,0,0,0,1
739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,7,25,18,23,43,39,48,44,42,50,58,31,49,38,53,59,70,95,104,109,132,2317,190,220,248,231,310,342,420,522,647,803,1008,1335,1738,2212,2959,3802,5020,7001,10046,15021,25729,56347,829821,123603,37280,20650,12800,9254,6301,4694,3624,2784,2099,1710,1390,1070,807,662,471,399,286,257,212,187,139,141,92,92,78,65,73,71,64,69,30,42,47,31,22,30,24,14,17,29,12,16,3,6,18,11,2,2,0,0,0,0,0,0,1
738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,10,1715,143,173,104,24,20,25,43,75,129,135,173,140,88,116,84,107,136,190,281,305,511,1039,2120,4974,11522,48132,552311,46517,11540,4581,1842,949,513,334,301,314,268,142,105,149,50,84,156,100,70,16,0,0,0,0,1,2,1,0,11,19,33,42,67,143,237,233,108,70,27,15,6,3,2
737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,1,3,3,4,3,6,4,5,1,7,4,4,8,7,16,12,25,1910,31,27,37,43,63,97,117,171,213,285,323,460,648,834,1214,1606,2352,3405,5073,7322,11847,19442,39332,587689,110156,37170,18084,11475,7575,4866,3606,2558,1976,1421,1077,769,629,507,347,277,227,167,149,120,131,319,321,211,98,47,30,27,21,13,16,27,22,14,23,35,12,9,7,7,7,6,9,4,3,1,4,1,1,1,1,2
736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,19,8,5,5,3,8,6,17,19,33,102,114,103,126,192,246,253,303,2029,359,368,416,452,464,498,566,554,672,705,696,856,836,829,926,1072,1128,1336,1596,1791,2642,3753,6372,16526,585754,62832,11929,5850,3870,2840,2066,1582,1324,1271,1144,1004,958,923,855,819,769,744,630,631,548,557,582,521,419,376,291,249,221,200,140,101,96,64,58,42,16,4,3,4,3,1,1,2,3,0,0,0,1
735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,6,6,7,3,11,4,3,8,5,18,19,8,2,13,8,11,19,15,19,33,23,29,16,33,39,51,45,1466,64,75,89,136,132,195,216,277,340,419,601,715,991,1296,1792,2580,3504,5486,8446,15304,39252,336841,38054,14876,8451,5139,3648,2643,1863,1508,1167,833,699,547,484,347,294,225,196,137,107,97,78,53,45,53,41,47,45,34,28,31,21,19,22,16,15,20,20,14,6,20,10,5,7,8,3,4,11,5,0,1,1,0,0,1,1,0,0,0,0,1
734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,18,84,55,3,23,166,143,24,4,8,17,19,10,7,13,23,13,20,21,22,42,51,47,86,75,52,79,89,122,329,146,160,217,690,216,472,642,489,534,599,683,786,1050,1218,1584,2171,2675,3656,4778,6878,10581,15501,26135,53771,241531,914850,62412,28872,16385,11012,7211,5194,3875,2919,2164,1709,1488,1193,1077,974,835,613,533,433,299,290,239,184,150,136,123,107,94,83,70,64,74,64,43,38,29,27,31,5,15,12,9,8,5,4,2,0,2,2,1,1,2,2,2,1,0,1,0,1,0,0,0,1
733,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,2,3,3,5,2,6,8,6,10,8,4,12,12,13,21,22,27,26,27,29,33,49,50,56,58,85,72,79,103,118,151,148,132,181,178,223,310,358,421,1141,1029,543,627,714,815,997,1204,1422,1753,2062,5561,4223,4419,6041,6952,9543,11361,14340,19283,25788,36658,58829,103990,279093,1368189,272846,104837,59296,37680,26041,18338,12864,10649,7451,5502,4291,3362,2573,1951,1646,1308,1026,808,665,548,421,354,280,245,261,200,137,123,98,100,65,46,56,28,30,22,19,21,10,16,11,12,6,6,7,3,7,1,1,2,1,3,2,0,1,0,1,0,1,0,1,1,1,1
732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,2,1,4,1,6,5,7,8,9,7,4,3,6,10,9,23,14,24,31,31,48,45,41,50,67,78,85,69,97,94,2133,120,146,183,226,275,244,280,303,373,485,607,765,917,995,1156,1654,2286,3579,5336,9815,22471,134259,775248,25909,10639,5690,3194,2122,1633,1268,1164,1334,777,820,663,507,350,290,274,231,235,193,153,160,138,152,127,123,153,125,102,98,85,80,80,54,82,66,40,30,36,31,30,22,21,13,8,17,10,6,4,9,3,5,4,4,4,15,2,1,8,4,4
731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,2,0,1,0,0,1,1,2,1,2,2,1,4,8,5,5,6,8,5,7,5,13,15,1712,20,33,25,26,26,53,55,49,70,83,101,143,164,263,333,519,863,1127,1435,2204,3444,5794,11133,30206,564527,59540,15517,7507,4339,2838,2035,1395,926,640,491,320,239,177,126,106,90,85,103,109,131,131,83,60,63,112,96,106,169,176,112,61,44,19,8,10,9,2,6,1,3,1,0,0,1,0,0,0,1,0,2
730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,0,1,7,9,9,15,24,26,21,53,44,84,38,37,55,65,56,100,138,248,362,484,698,1128,1917,3868,8830,36349,808474,47057,9639,4214,2255,1282,931,801,451,270,227,151,108,106,73,82,109,68,64,64,41,32,20,15,9,3,4,4,2,0,0,1,0,0,1
729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,2,2,5,3,1,5,7,8,11,8,21,15,12,31,30,23,26,2467,33,47,82,73,105,115,172,203,324,326,422,543,668,916,1014,1283,1594,2347,3131,3743,5503,7460,10742,16054,35257,1169298,117608,35388,17184,10940,7019,5437,4014,2954,1994,1661,1303,876,717,483,426,291,254,185,147,112,86,74,64,56,42,47,35,25,32,37,29,16,15,23,15,23,7,12,4,8,4,1,2,1,5
728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,4,2396,11,42,29,27,30,55,77,82,256,356,327,279,364,638,767,1407,1931,2836,4385,6863,10499,20201,62371,1030982,202343,37992,17146,8038,4900,3303,1956,1416,1076,1002,875,899,659,477,267,94,39,19,32,60,129,163,180,113,98,174,168,102,96,140,165,205,221,206,146,96,50,67,102,104,80,43,51,15,11,4,13,20,14,14,0,1
727,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,1,0,1,1,3,2,1,2,3,3,4,9,3,10,11,15,16,24,23,20,20,35,40,50,50,83,88,93,135,132,196,223,297,2419,453,492,660,714,834,1023,1288,1497,2006,2645,3449,4513,6673,9222,13846,22798,49286,758588,109142,32783,17989,11336,8193,5896,4497,3621,2569,1930,1609,1327,1050,923,738,612,560,447,387,332,315,268,211,197,159,124,113,105,89,64,63,36,39,36,24,31,29,16,17,21,13,9,9,11,11,10,6,4,5,4,2,4,2,5,2,0,2,0,4,0,3,1,3,2,2,2,1,1
726,1,0,0,0,0,0,3,0,3,3,1,2,5,2,4,3,6,3,7,5,15,13,11,13,7,14,11,21,26,16,27,26,49,50,49,60,53,80,71,89,100,130,129,157,194,205,218,247,310,340,385,487,583,726,771,994,1112,1290,1595,1945,2254,2641,3223,3905,4790,5806,7661,9730,13201,19183,26919,42897,88867,1317505,305850,70422,38216,24896,17649,12670,9408,7082,5366,4120,3097,2332,1831,1438,1154,968,822,680,552,436,406,347,316,297,218,196,158,132,137,104,96,99,73,62,59,67,62,57,35,54,39,39,46,31,29,18,16,20,30,19,10,7,11,19,9,9,7,3,6,5,5,2,1,1,1,1,0,0,2,0,0,0,0,0,0,1
725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,4,1,1,4,7,2,7,8,6,6,8,9,17,11,12,18,25,35,39,39,56,56,59,75,105,109,116,1974,206,195,220,305,338,417,527,603,774,954,1183,1455,1910,2599,3662,5086,7708,12456,21602,50218,584454,64548,26003,14113,8387,5698,3983,2848,2103,1632,1207,993,754,601,479,368,322,258,204,183,167,145,126,101,89,81,74,64,48,26,22,12,15,6,15,7,3,8,6,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,4,2,2,3,5,15,7,14,17,10,31,32,39,39,49,73,87,102,120,140,153,225,679,1018,451,414,483,529,650,717,906,1004,1287,1500,1785,2168,2653,3172,3974,5005,6224,8292,11212,15923,25930,65788,240256,29786,17735,11888,8856,6816,5263,4329,3462,2845,2303,2015,1584,1380,1096,894,828,663,572,401,380,342,287,259,204,150,143,127,94,80,63,76,56,33,46,23,16,8,15,7,11,9,2,3,3,6,0,4,1,0,0,0,0,1,1,2
723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,3,3,5,5,6,3,11,11,11,13,10,11,13,28,97,102,108,93,81,67,58,81,71,84,99,1809,127,255,320,289,398,645,704,905,820,1042,1326,1774,2491,3752,5481,8617,14134,29072,103167,455113,38065,17185,10175,6192,4449,3103,2603,1874,1136,889,722,712,571,471,317,343,319,281,223,170,119,96,84,79,70,82,60,66,85,74,46,31,17,13,15,20,15,16,5,11,4,13,6,5,8,3,1,1,3,4,0,3,3,0,3,1,1,0,2,0,0,3,2,2,3,0,0,0,0,0,1
722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2203,1,2,2,2,7,12,14,37,22,52,59,109,118,129,154,167,236,320,366,489,816,1181,1990,3330,6099,13678,54256,1043190,54142,13663,6200,3340,2037,1462,1469,855,719,425,302,179,112,110,95,59,46,32,28,29,8,7,6,4,1,1,1,4,7,8,2,0,0,0,0,1
721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,3,19,36,41,26,35,29,26,35,53,41,22,44,47,34,33,53,43,29,36,52,65,572,2387,58,59,42,54,57,86,145,111,200,221,242,287,372,389,562,879,1303,2249,4007,7485,13873,28035,68183,1523402,284584,57888,24772,12527,6575,3561,2133,1202,743,622,398,282,306,236,198,169,115,86,84,51,42,14,61,54,52,47,30,34,27,44,35,29,25,45,39,46,34,27,30,22,30,20,22,38,19,9,4,4,1
720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,1,1,0,1,1,2,3,1,6,5,6,7,10,10,9,12,1952,11,17,11,27,25,34,35,42,52,61,67,105,139,164,201,302,388,481,695,932,1411,2122,3301,6329,12692,66788,798692,27697,9067,4458,2605,1881,1287,862,653,528,363,353,337,251,214,172,135,94,108,97,59,46,50,27,21,16,25,17,8,11,12,9,14,7,11,8,6,3,3,0,0,0,2,0,1
719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,4,2,6,2,5,1896,10,20,22,23,33,31,43,61,92,111,145,169,244,359,500,737,1129,1988,3129,5266,10471,32490,752104,52193,15215,6837,3400,1960,1144,820,577,366,304,216,166,138,98,60,51,43,33,35,21,30,13,11,10,11,10,5,4,7,4,4,5,1,3,2,3,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,3,2,4,1,0,2,1,4,4,8,7,10,18,25,35,1984,44,56,93,111,155,170,234,275,347,437,609,689,871,1281,1641,2208,3181,4528,6693,10469,18638,31417,73259,605830,91527,37079,19228,12127,7890,5183,3620,2762,2121,1594,1206,990,700,678,515,432,307,264,211,159,143,101,69,72,43,39,29,24,14,13,10,4,6,4,1,2,2,0,3,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,27,114,82,60,56,76,79,43,41,33,46,171,127,57,1967,45,34,52,25,26,31,42,44,63,72,111,103,137,181,256,348,519,778,1045,1528,2519,4567,8326,17156,48457,719658,82688,22144,10650,5897,3273,1990,1270,727,481,325,248,177,135,105,82,58,56,49,34,30,42,24,31,24,40,45,86,106,147,116,74,47,60,68,51,49,94,137,90,27,4,6,3,1,1
716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,5,5,3,9,4,5,6,12,6,15,18,12,22,20,30,39,38,42,67,84,91,94,129,139,165,2364,223,310,331,359,452,564,661,899,1113,1291,1738,2268,2946,3727,4837,6769,9646,14482,23930,47277,810252,144268,39273,20818,13040,9159,6517,4887,3710,2776,2191,1790,1408,1133,918,731,600,537,482,420,386,291,297,263,201,170,147,103,93,81,63,71,40,43,37,20,23,22,14,18,12,14,12,14,11,6,4,4,3,1,3,2,4,3,3,2,1,1,0,1,2,0,0,0,1
715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,1,0,1,0,8,42,124,80,175,63,35,6,14,13,7,4,8,9,10,19,1785,11,24,29,32,41,50,67,82,129,108,143,198,286,386,527,796,1094,1748,3008,5251,8881,15485,30403,89324,558848,30800,15443,8817,5067,3165,1880,1229,1024,713,615,550,501,238,127,128,87,80,57,65,36,39,48,20,10,16,16,12,7,6,4,1,4,1,3,3,1,2,0,0,0,1,1,2,10,17,53,32,0,21
714,2,1,1,2,0,0,0,0,0,1,4,2,3,4,2,10,6,4,10,5,6,16,19,14,20,17,24,29,32,32,32,41,45,45,56,60,51,77,86,122,139,151,166,197,217,226,298,332,402,435,475,601,720,830,1000,1201,1508,1778,2184,2791,3859,5505,7784,10400,14476,23548,44032,103371,1282615,377428,78265,35774,20368,12425,8263,5756,4358,3264,2453,2099,1645,1338,1179,1015,799,724,588,502,472,348,336,264,240,213,190,147,111,101,91,91,80,58,45,47,37,31,33,41,33,27,21,16,22,19,13,13,8,10,11,10,3,5,11,3,4,3,1,5,4,2,1,1,0,1,2,2,2,0,0,1,1,1,0,1,0,0,0,0,1,1
713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,3,2,3,6,6,2,3,5,5,3,13,13,14,23,20,26,50,52,65,81,2213,153,183,254,316,360,499,682,881,1193,1455,1891,2643,3325,5014,6471,8925,13167,18713,30227,70044,730041,89182,38215,20612,13870,10344,6839,5083,3868,2905,2237,1739,1241,953,834,615,481,423,284,235,199,205,152,132,109,92,73,70,56,48,38,29,27,27,24,15,17,7,8,7,13,3,4,0,3,7,2,3,2,3,2,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,1
712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,4,3,2,3,4,2,1,3,5,4,6,5,5,7,3,10,11,10,3,1003,12,10,7,10,11,18,13,18,27,17,36,34,45,54,58,93,146,234,314,512,1066,2085,4503,13579,189173,22811,6859,3214,1549,842,516,252,168,108,88,55,42,29,25,26,29,23,16,15,18,15,8,9,10,8,18,7,6,5,6,1,4,8,9,7,2,2,1,2,1,0,2,2,2,2,1,0,0,1
711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,6,15,20,37,45,55,38,21,24,26,27,16,20,17,20,22,17,18,38,26,31,44,32,44,53,61,58,74,92,92,124,134,2105,196,232,295,342,411,482,583,742,876,1055,1328,1652,2100,2688,3440,4602,6114,8376,11806,17094,27345,53434,615089,65557,31226,19299,13227,9387,6930,5108,3864,3185,2403,1903,1525,1133,897,644,515,427,330,284,199,207,154,88,87,77,81,66,62,40,27,28,20,27,25,16,16,13,24,11,14,10,11,5,7,14,16,20,25,20,31,31,45,20,20,3,6,2
710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,10,19,19,20,30,21,35,25,58,34,46,36,50,66,78,68,96,147,2122,112,122,90,140,161,187,213,215,279,332,372,457,520,670,850,1087,1389,1679,2232,3119,4819,7531,16415,55201,816759,63740,16996,8095,4843,3439,2351,1850,1584,1144,917,750,672,558,460,358,295,354,305,257,166,145,159,76,78,79,72,88,51,55,47,34,32,25,38,20,15,17,10,10,27,10,7,16,8,1,1,0,3
709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,7,1,2024,7,14,25,22,32,44,66,76,79,84,140,195,204,294,364,556,559,509,628,1326,1966,3562,9290,45273,840413,69518,12790,4524,2092,1259,800,539,453,367,284,241,207,154,173,157,120,104,58,57,49,32,40,42,46,43,20,13,6,12,7,9,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,3,5,4,7,8,11,15,10,16,38,46,44,55,46,50,28,16,9,10,10,13,20,8,37,53,45,49,54,75,89,90,145,155,2658,251,308,332,342,413,400,445,523,500,725,748,707,747,926,1201,1537,2346,3594,6153,11343,25461,84167,1252763,39157,16701,8761,4843,3351,2068,1406,1174,954,806,676,722,792,602,559,503,469,388,401,320,289,227,178,117,109,108,59,56,42,42,26,18,6,7,13,5,12,15,11,9,9,10,8,17,11,10,5,1,1,0,1,2,1,2,4,10,1
707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,11,19,5,20,36,37,31,40,75,71,134,328,3373,633,182,115,136,87,86,114,141,128,181,281,339,437,605,1025,1601,2359,4753,7749,14986,64930,1865313,64109,13673,7304,4344,2849,1985,1344,1160,1578,694,489,346,327,269,310,208,158,120,99,146,99,248,260,506,210,98,63,37,32,16,37,17,25,18,18,4,3,4,3,2,2,1,2,3,0,0,1,1,3,0,1,1,0,0,1,1,0,1,0,1,1
706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,48,42,74,13,32,34,65,101,92,34,5,4,7,5,7,6,11,14,13,23,28,42,56,67,99,120,138,122,152,2162,223,238,334,330,387,503,595,721,859,1152,1380,1898,2577,3555,5265,7774,10718,21199,62120,746181,36004,17348,10498,7291,4663,3534,2549,2279,1847,1651,1341,1073,1143,940,836,697,578,452,431,365,375,296,256,224,123,146,102,94,83,52,42,36,30,34,19,21,20,10,15,32,52,39,21,22,34,93,159,102,54,75,41,11,1,1,41,102,51,15,30,80,20,9,0,0,0,0,0,1
705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,4,7,7,13,10,22,24,21,24,18,23,21,23,33,23,26,51,31,35,44,1884,39,44,60,75,71,82,105,113,165,186,207,321,400,504,731,988,1506,2104,3190,4782,7360,11978,22363,55224,616165,64186,22974,12586,7561,4691,3071,2269,1566,1155,878,628,490,403,312,243,172,140,128,123,101,69,54,70,59,60,52,49,58,49,29,26,27,40,27,21,17,27,20,23,9,3,9,2,9,11,3,5,1
