,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,3,2,1,1,2,1,3,3,2,1,2,4,8,2,6,8,5,7,12,9,20,20,24,16,29,22,37,43,41,46,68,88,85,108,131,158,192,245,291,344,431,557,649,788,935,1286,1720,2281,3011,4391,6623,10711,23876,41851,15733,8513,5484,3720,2672,1980,1430,1070,785,668,535,392,350,275,215,194,165,143,117,101,66,67,55,51,49,48,27,29,23,20,18,19,14,5,13,9,6,9,7,4,4,1,0,0,1,2,0,1,1,1,1,1,0,0,2,0,1
103,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,4,4,4,2,2,5,4,2,4,4,4,6,5,10,4,14,15,11,14,28,12,35,30,32,37,42,48,52,61,80,80,137,127,130,156,190,208,269,316,372,485,583,719,937,1227,1507,1866,2351,3001,4074,5543,7992,12933,25750,211000,60865,18933,10533,6874,4973,3589,2761,1945,1620,1204,975,798,626,504,385,319,284,228,188,188,138,134,104,69,84,63,62,53,55,28,26,23,31,19,14,15,12,8,15,9,9,12,7,6,9,6,5,5,2,2,5,1,2,0,2,0,0,0,0,0,1,0,1,1,1,0,1
102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0,2,0,1,1,6,11,12,12,7,6,16,13,10,15,18,18,35,31,35,39,43,42,52,53,61,77,91,91,126,173,156,177,199,197,274,461,504,368,383,490,583,638,655,822,1038,1205,1364,1804,2261,2464,3247,4338,5712,6784,8985,12153,17943,29928,60396,34261,19667,13360,9261,7234,5186,4172,3554,2799,2149,1726,1356,1129,986,845,722,610,544,459,373,417,326,299,239,232,218,191,186,173,173,93,73,59,55,63,40,41,42,31,29,22,18,12,11,9,14,1,8,6,7,17,15,9,9,4,0,1,1,0,0,0,1,1,0,1,0,0,0,1
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,1,0,3,3,2,4,0,4,6,2,9,7,7,4,8,3,11,11,11,11,15,24,27,17,17,34,30,34,38,36,58,58,78,78,99,117,130,142,186,196,245,276,345,405,516,608,775,1023,1275,1496,2090,2756,3310,4636,6767,11395,24356,196817,46236,15873,8571,5594,3922,2987,2218,1799,1371,1124,897,715,553,447,334,275,235,199,147,126,118,115,74,76,54,51,49,54,34,30,24,29,19,29,15,17,13,18,14,11,9,7,3,7,10,7,6,6,4,2,1,1,4,0,1,1,2,1,3,1,1,0,0,0,1
100,1,0,0,1,0,0,1,0,1,1,1,1,2,0,1,0,0,5,3,2,7,4,3,5,7,7,6,4,9,4,10,6,13,11,15,14,7,10,19,17,19,28,16,25,27,28,39,44,37,47,31,53,52,51,89,76,83,102,94,121,132,137,162,192,183,220,280,309,323,438,540,650,785,962,1212,1540,2080,2937,3884,5580,8722,15324,31766,124366,153363,34514,16230,9171,5808,4034,2899,2003,1590,1151,911,792,586,456,380,349,250,204,195,143,139,113,71,111,68,65,51,43,37,32,33,32,30,22,25,22,16,16,13,12,11,14,9,9,15,10,6,4,5,4,3,2,5,4,2,0,0,1,1,2,1,0,2,1,0,1
99,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,2,1,1,0,1,1,0,1,0,1,0,2,1,1,0,2,0,1,1,2,1,3,1,1,2,1,2,1,2,3,1,4,1,1,2,1,1,2,7,3,6,13,8,11,5,19,15,22,38,40,51,63,90,72,115,163,198,240,300,415,502,600,732,1001,1394,2107,3650,9721,61732,13085,4284,2433,1455,1036,756,542,438,319,238,237,196,161,115,102,84,59,50,54,36,30,20,26,12,12,19,14,10,10,13,10,6,8,4,5,5,5,1,2,1,1,0,1,2,3,0,0,2,1,0,1,1,1,1,0,0,0,0,1
98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,3,4,4,3,2,6,8,14,11,11,11,21,10,19,24,20,28,43,40,47,57,40,73,75,101,103,91,132,179,193,217,307,338,411,503,624,702,916,1105,1334,1754,2201,2790,3715,4811,6330,8963,13498,23659,66477,231851,32854,17251,10868,7406,5338,3963,3014,2304,1780,1391,1058,828,682,614,461,369,311,249,230,176,137,117,108,111,74,81,70,63,56,44,41,25,30,21,26,14,12,12,13,11,19,13,9,11,3,8,8,4,4,4,1,2,1,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1
97,1,0,1,0,0,1,0,1,0,0,0,0,1,1,4,1,3,3,2,4,2,1,10,5,5,4,8,6,11,13,11,11,9,12,16,18,17,26,25,32,32,26,53,43,45,47,65,52,75,89,83,105,108,138,151,161,229,256,324,362,415,608,676,862,1105,1403,1762,2479,3386,4995,7011,11343,20216,42818,145695,86172,31741,16365,9543,6036,4144,2932,2065,1636,1175,1002,762,612,527,426,350,256,204,179,178,129,129,111,96,75,63,58,53,58,31,22,27,21,14,18,19,9,12,12,7,12,11,10,5,5,12,9,6,3,3,5,3,3,0,2,1,3,3,2,2,3,1,1,0,0,2,0,0,2,0,1,1,0,0,1
96,1,1,0,1,0,0,1,0,2,0,1,2,0,5,3,6,6,6,4,10,6,11,10,12,7,12,24,16,12,17,27,26,31,29,28,40,39,59,63,73,69,93,90,128,137,157,159,159,222,238,262,351,424,464,518,590,710,863,1045,1203,1772,2052,2397,2841,3517,4673,5996,8725,13753,27233,210428,52010,18555,10919,7311,5205,3857,3021,2394,1879,1606,1179,974,929,706,618,516,432,374,322,285,246,243,219,188,154,133,121,99,109,95,80,74,55,82,61,50,56,60,44,39,55,37,46,37,31,24,29,32,28,23,20,20,12,15,12,11,13,9,10,6,8,4,6,1,2,0,1,3,1,2,1,0,0,1,0,3,0,0,1
95,1,1,1,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,1,0,3,1,1,3,4,2,3,4,3,4,2,7,6,5,6,12,11,12,10,11,15,8,22,13,17,22,18,27,34,37,33,44,51,38,63,74,61,88,88,104,115,138,156,156,178,232,248,276,371,426,506,622,709,896,1027,1292,1702,2241,3240,5143,10426,57555,17987,6410,3769,2582,1929,1445,1138,948,728,601,527,480,389,347,254,236,203,170,172,129,100,104,90,91,81,61,50,42,47,42,25,27,20,20,20,20,13,17,12,6,9,5,3,10,7,2,9,4,5,4,2,1,1,2,0,0,3,2,0,3,1,0,2,1,1
94,1,1,0,0,1,0,3,1,2,2,1,0,1,2,3,1,4,2,2,4,4,4,7,3,11,8,14,11,17,14,12,15,28,19,20,23,25,24,28,33,38,54,42,69,55,51,61,80,86,96,102,124,172,174,220,244,252,322,319,415,438,556,566,726,823,966,1266,1597,2019,2525,3340,4370,6145,9058,13565,23263,53101,255597,61582,27373,15569,9982,6902,4720,3448,2606,1945,1556,1235,934,766,638,517,419,378,334,252,239,225,174,151,118,114,88,86,76,85,76,55,50,53,40,30,36,32,24,21,24,18,25,11,16,15,10,6,9,7,12,8,9,4,7,6,3,4,3,1,2,4,2,1,4,0,1,1,1,1,1,0,1
93,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,1,0,1,0,1,2,2,2,1,0,7,7,10,15,11,19,14,18,18,21,35,39,49,49,51,46,65,88,96,105,148,130,149,165,204,251,262,345,422,485,548,641,756,887,1048,1295,1592,2034,2414,3076,4009,5389,6785,9556,13081,19276,29361,47113,84352,187135,392020,163264,77104,43685,27580,18525,12739,9211,6786,5029,3779,2991,2329,1924,1508,1221,995,763,734,566,492,435,332,319,231,237,196,172,141,135,99,91,91,68,56,52,30,32,34,26,27,22,21,15,13,7,4,5,2,6,5,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
92,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,2,0,3,1,2,0,1,1,1,1,0,1,1,7,3,6,7,1,11,10,11,7,17,10,9,27,19,25,36,33,27,36,47,54,54,55,94,80,111,147,133,165,227,268,316,382,517,589,652,847,1107,1324,1660,2108,2773,3491,4593,6003,8251,11808,17576,28999,61316,478742,137551,41581,22704,14417,10059,7050,4969,3728,2774,2239,1743,1266,1011,779,644,538,434,356,306,259,207,167,145,136,124,94,109,87,74,88,72,64,54,61,49,34,42,38,34,17,34,17,25,17,21,18,18,13,14,8,5,4,7,6,0,3,2,0,1,1,2,0,1,0,2,0,0,1
91,1,0,1,4,3,2,5,5,1,9,12,3,12,10,14,12,20,18,25,27,30,38,26,54,68,55,73,87,82,97,100,99,130,157,176,210,225,233,286,352,365,438,527,585,647,784,919,1106,1341,1491,1732,2102,2483,3235,3894,4757,6171,7769,10604,14085,20043,30745,53755,125955,287125,83778,43244,26192,17391,11920,8793,6728,5114,3962,3206,2547,2080,1731,1418,1223,998,916,730,598,515,482,431,388,316,304,226,186,167,160,144,108,97,72,77,78,65,57,47,39,35,35,38,31,23,19,15,15,12,14,9,8,5,7,2,5,4,2,2,3,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90,2,2,1,1,1,0,1,1,0,2,0,1,0,1,3,2,0,2,5,3,1,5,2,4,5,4,5,7,5,11,14,12,11,14,13,28,20,40,28,29,57,47,52,67,83,84,110,143,164,185,207,255,338,362,441,504,653,758,920,1036,1228,1471,1870,2159,2740,3445,4391,5752,7761,10722,15397,22936,37170,66658,144822,360603,178439,77603,42301,25876,16944,11892,8393,6154,4756,3727,2877,2276,1936,1547,1235,1076,843,714,581,512,420,341,293,199,202,191,148,116,77,70,54,50,55,40,34,27,21,22,14,15,10,4,11,7,6,5,3,4,3,1,3,4,2,1,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
89,2,1,0,0,1,2,0,1,0,3,1,3,2,1,1,0,2,2,6,1,2,5,3,8,4,7,3,4,9,6,2,8,5,7,11,11,6,8,14,14,15,12,15,18,15,19,17,14,22,31,29,41,39,43,39,68,77,82,123,146,180,219,284,379,452,545,701,891,1090,1351,1736,2162,2623,3278,4212,5762,6905,9095,12043,15352,21036,31276,53274,143830,523223,82711,42053,27261,19132,14024,10377,7799,5827,4536,3551,2671,2087,1753,1318,1192,907,790,601,559,453,389,319,286,246,210,199,128,131,125,84,96,75,64,79,54,42,39,39,35,17,17,18,13,13,13,13,10,8,8,4,6,4,2,2,3,2,1,3,2,0,0,1,0,0,1
88,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,4,1,1,1,0,0,1,3,2,4,1,3,2,5,7,3,3,5,5,12,6,8,4,16,18,15,24,28,27,42,40,49,39,44,64,73,86,80,113,113,136,160,174,202,226,282,333,432,681,464,514,613,736,786,886,1120,1382,1567,1827,2302,2803,3474,4305,5638,7452,10022,14416,22544,43626,179149,50281,24393,15330,10734,7829,5784,4597,3674,2832,2280,1900,1494,1380,1074,894,738,656,576,468,407,351,307,316,220,182,158,176,131,114,94,75,68,55,64,38,39,46,36,38,22,18,24,20,19,10,15,10,8,4,7,6,0,3,5,2,5,1,1,3,1,1,1,1,0,3
87,1,0,2,2,0,1,1,0,0,0,1,3,1,3,4,2,2,8,1,9,7,8,10,11,17,14,23,23,35,43,41,38,48,45,70,77,97,118,114,182,183,212,232,299,350,392,488,557,640,782,897,1075,1250,1560,1875,2110,2617,3262,3487,4215,5081,6079,7293,8935,11534,15704,23423,46740,146513,46069,23054,15575,11384,9040,7348,6083,5041,4057,3407,2945,2497,2021,1632,1493,1179,1089,874,812,657,565,498,404,353,313,295,236,213,183,160,120,104,115,85,92,73,67,55,46,49,37,33,20,24,15,10,15,14,6,10,8,9,5,8,8,2,4,2,3,1,3,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,7,1,3,3,3,4,3,9,4,7,5,12,13,14,15,15,12,13,29,21,20,24,42,40,37,44,57,72,76,84,94,115,126,122,183,185,226,255,287,361,390,442,564,633,807,884,1069,1265,1579,1838,2303,3020,3607,4515,5936,7791,10387,14102,20678,30962,51709,101444,326326,179932,74775,41730,26170,17715,12266,8888,6444,4725,3630,2724,2149,1701,1413,1091,883,679,557,473,401,322,268,235,187,169,123,111,99,94,68,64,54,58,51,34,27,30,20,14,15,11,11,4,5,6,7,8,3,4,5,0,1,3,1,3,3,0,0,1,0,2,0,0,1,0,1,0,0,1
85,1,0,0,0,0,1,1,0,0,1,0,1,2,1,0,0,1,1,1,2,1,2,1,2,2,4,4,3,5,4,4,6,6,5,8,7,11,10,24,12,15,23,23,21,34,31,50,47,50,67,75,71,91,97,100,133,169,201,211,268,283,345,385,487,581,646,798,908,1184,1343,1634,2010,2356,2920,3625,4781,6023,8226,10970,15446,24108,40482,78861,40984,23932,15667,11216,8264,6244,4905,3795,3108,2552,2058,1764,1381,1153,903,815,671,575,500,399,339,295,254,212,170,152,115,115,96,71,73,41,38,35,33,25,22,23,16,14,9,8,14,4,4,5,6,4,2,3,1,3,2,3,1,1,1,1,1,0,0,0,1,0,0,0,1
84,1,1,0,0,0,0,1,0,3,1,2,1,0,3,2,0,3,0,3,4,1,4,4,4,7,8,7,11,15,12,10,10,20,15,15,25,28,27,25,45,36,42,56,68,81,80,98,105,144,179,179,238,260,271,357,419,521,575,716,909,1042,1306,1529,1968,2603,3001,3978,5487,6641,9112,13202,21957,49087,498797,75236,26541,15274,10047,7182,5195,4074,3036,2418,1910,1608,1306,997,863,666,589,513,413,374,329,292,252,212,217,185,164,126,137,88,116,91,86,88,49,48,67,60,61,48,33,29,31,36,27,24,16,13,17,17,12,11,11,12,11,8,10,5,6,9,3,2,5,1,5,1,3,2,2,1,0,2,0,1,0,0,2
83,1,0,0,0,0,5,1,2,3,2,5,3,5,5,10,8,9,10,8,18,21,20,24,30,26,28,44,43,49,48,61,72,69,76,86,101,120,146,168,184,196,235,255,300,359,356,434,511,520,650,736,893,999,1233,1441,1643,2013,2494,3106,3873,4721,6192,7998,10793,14847,20773,30817,50943,126788,333156,72754,39492,25748,18102,12892,9752,7537,5801,4409,3384,2578,2089,1696,1372,1126,918,762,616,543,455,372,373,315,253,227,207,161,141,126,97,104,99,74,66,56,61,47,44,38,36,41,31,30,25,23,19,19,14,14,16,8,10,7,6,6,3,3,3,4,1,4,3,5,2,2,3,4,0,0,1,1,0,0,1,0,1,0,1,0,1
82,2,0,1,0,0,0,0,0,0,2,1,0,1,1,2,0,1,2,2,2,2,1,3,0,0,6,1,2,3,4,8,4,3,7,9,7,7,13,2,11,11,17,20,14,19,28,30,47,47,66,62,75,110,116,154,178,195,230,317,361,439,575,638,726,1015,1294,1618,2163,2844,3980,5744,8761,14599,26296,62934,407156,244526,53777,23462,12802,7897,5156,3619,2581,1877,1477,1030,819,620,508,392,343,254,195,165,144,109,85,76,71,56,40,41,23,24,19,13,13,8,10,15,5,11,4,3,2,3,3,4,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,1,1,0,0,1,1,0,2,2,0,2,3,1,6,8,10,8,13,14,24,13,20,43,38,37,54,60,57,61,82,102,119,148,204,387,286,529,418,646,475,778,681,776,971,1362,1851,2515,3479,5271,8383,14167,28021,86345,178865,39681,17952,9752,6148,4545,2931,2100,1622,1191,1000,765,629,601,424,335,252,211,208,163,137,125,123,105,77,67,61,66,39,46,54,27,28,13,13,16,7,9,7,6,7,9,3,2,4,0,1,2,2,0,2,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1
80,922,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,3,3,2,2,3,2,3,2,14,11,17,16,30,37,33,50,68,64,91,123,168,215,274,340,418,545,757,981,1320,1749,2665,3658,5336,8014,12426,21209,38472,84594,260139,143175,54836,27861,16509,10229,6486,4456,3010,2119,1542,2019,854,616,445,351,272,207,181,139,113,83,58,50,23,29,35,20,17,13,9,3,6,6,2,1,1,2,2,1,0,0,0,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
79,1,0,0,0,1,0,0,0,0,1,1,4,1,0,0,2,1,6,5,2,4,1,3,6,3,11,14,12,7,14,11,17,8,17,19,14,18,19,25,36,37,38,44,40,55,51,60,63,47,74,100,101,154,205,240,260,302,332,321,371,414,471,586,782,946,1190,1710,2432,3815,6586,13081,33261,141480,305437,51833,17322,8122,4493,2734,1829,1306,901,690,558,501,348,316,247,235,198,144,150,122,107,84,73,73,53,58,50,31,38,34,26,10,23,15,13,16,13,15,9,6,11,9,7,8,9,4,6,3,7,0,0,1,3,1,3,1,4,1,1,3,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
78,1,0,1,1,2,0,1,0,1,2,0,3,2,5,3,1,4,3,9,9,7,7,7,7,13,14,22,18,23,18,19,28,34,39,42,38,42,57,57,59,75,79,95,86,103,117,124,163,164,204,215,245,265,309,330,362,437,476,547,638,747,857,1051,1214,1363,1695,2068,2553,3177,3909,5031,6553,8824,12147,17510,27648,54537,154288,62906,30412,18958,12882,9338,7137,5449,4365,3335,2699,2194,1861,1499,1246,1035,927,779,640,570,448,419,338,277,242,202,169,144,142,99,98,78,65,61,52,57,32,34,37,17,17,13,14,11,15,9,5,10,13,8,5,5,2,1,0,2,2,3,3,1,1,1,3,1,1,2,0,0,1,0,2,1,2
77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,3,3,2,1,3,3,4,2,1,5,5,8,12,10,11,10,19,19,23,28,23,33,34,65,59,78,93,111,144,154,199,219,266,309,354,439,521,617,819,1058,1340,1782,2296,3023,4138,5650,7886,11066,16179,24659,40133,71540,155876,255562,111188,56412,32955,20715,13987,9720,6892,4755,3479,2676,1971,1517,1107,881,619,514,422,325,251,194,149,111,101,84,65,42,35,42,30,23,19,13,10,19,21,9,4,8,6,6,1,2,2,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1
76,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,1,1,1,2,0,2,2,1,1,1,4,3,3,2,7,3,2,4,5,4,4,5,7,17,9,10,13,15,17,21,21,21,40,50,46,56,77,94,107,133,149,181,200,245,284,363,444,576,759,895,1158,1430,1852,2404,3292,4266,5767,7897,11079,16645,26189,47734,108252,85202,40136,23084,14979,10372,7616,5402,4001,3025,2162,1595,1334,1023,736,645,472,378,324,222,183,140,130,86,85,45,58,37,31,23,18,21,10,8,6,4,6,5,3,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,1,0,0,2,2,2,2,4,5,0,1,2,4,6,6,4,12,6,6,6,9,7,13,16,20,22,15,21,19,29,26,30,27,38,37,45,62,60,67,75,98,114,145,153,191,211,250,317,403,493,583,755,954,1246,1580,2110,3018,4748,9714,8272,4297,2881,2084,1552,1138,836,696,512,455,368,299,236,207,153,139,117,99,92,75,69,45,41,38,25,21,21,18,17,14,14,13,8,13,11,5,7,6,5,4,2,0,2,3,1,0,2,2,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,1,0,1,0,0,0,0,0,0,1,3,1,3,3,3,2,6,6,7,4,4,6,10,4,11,17,13,15,29,19,30,21,33,34,32,43,54,62,77,89,84,98,115,149,176,177,191,227,273,277,326,384,448,493,562,677,814,970,1148,1385,1649,1966,2323,2862,3634,4517,5454,6790,8240,10068,13054,16913,22882,32073,50148,75440,51507,33795,23924,18196,13779,11005,8625,6855,5182,4178,3303,2543,2042,1563,1166,926,733,617,501,413,278,264,230,177,140,121,83,87,46,54,47,34,32,18,14,10,11,7,5,4,1,4,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,3,4,4,4,5,6,2,7,7,8,6,14,18,17,15,19,23,18,37,38,40,44,42,62,75,109,78,130,138,146,154,201,251,268,341,359,397,455,548,672,778,880,1055,1233,1353,1560,1853,2150,2608,3034,3554,4171,4997,6060,7204,8887,10838,13450,16736,21822,29263,41409,63009,117378,303004,146441,75305,48338,34407,25896,19634,15377,11995,9575,7630,5977,4858,3884,3079,2558,2083,1713,1354,1129,957,811,628,556,463,411,335,295,254,236,158,160,142,112,105,86,77,71,59,50,46,29,28,25,28,21,16,17,9,16,14,9,8,5,8,5,3,6,5,4,3,3,2,3,4,1,1,1,0,1
72,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,2,2,1,1,2,2,3,7,4,14,47,45,63,162,71,130,119,46,53,31,34,30,53,56,50,51,73,73,129,192,121,120,188,172,220,248,334,382,427,557,519,672,632,747,809,938,1101,1391,1625,1916,2262,2724,3386,4011,4823,5819,7434,9005,11739,15246,20805,28158,39842,60661,112918,286185,226107,101217,61224,38861,27699,19932,15646,11524,8849,6879,5703,4548,3797,3013,2659,2101,1674,1498,1248,1022,857,794,659,574,482,439,430,379,314,219,237,190,185,162,141,140,98,110,130,89,49,41,31,28,23,25,16,14,20,13,12,11,6,5,3,3,1,4,1,2,1,2,0,2,0,1,0,0,1
71,1,0,1,2,2,3,6,0,7,8,8,4,6,9,7,25,11,14,18,17,29,21,26,35,48,45,50,52,65,91,93,104,108,152,169,168,191,223,243,274,316,370,421,466,596,605,717,809,958,1120,1292,1451,1787,2076,2415,2873,3372,4039,4911,5988,7298,8983,11421,15075,19854,27468,41248,73238,431976,162916,60642,37394,25728,18299,13979,10779,8185,6345,5237,4140,3495,2853,2411,2023,1738,1485,1208,1039,908,793,657,569,470,458,395,304,261,247,209,167,175,148,150,110,85,82,89,55,43,43,34,22,25,32,18,17,13,15,8,5,8,7,2,4,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,3,2,3,1,3,6,6,2,5,8,12,14,12,13,13,16,23,27,15,26,25,31,49,44,48,74,65,99,106,99,117,144,166,199,225,281,307,379,421,548,615,754,952,1041,1332,1637,2076,2684,3516,4556,6002,8263,11758,17162,27059,45261,91381,236400,122297,56337,31533,19491,13086,9016,6342,4545,3530,2729,2084,1685,1281,1032,931,699,624,469,386,321,320,254,195,179,141,122,103,75,79,61,60,44,31,34,42,30,31,22,26,13,8,7,8,7,6,6,7,6,3,5,6,1,5,1,2,2,2,0,0,0,0,2,0,0,1,0,0,1
69,1,0,1,0,1,1,0,0,3,0,1,1,4,3,1,1,1,3,0,4,5,7,4,7,6,10,9,10,10,6,10,8,6,7,11,19,17,19,20,20,25,33,32,45,56,53,62,76,99,102,114,136,163,192,244,302,355,403,493,667,716,949,1117,1377,1757,2177,3011,3926,5475,7756,10511,15763,23557,38758,72648,189625,574601,146383,63540,34978,21817,14597,10206,7329,5200,3833,2870,2096,1672,1310,978,792,610,519,443,367,302,240,229,175,136,113,92,75,87,62,50,45,45,44,28,30,20,19,14,19,19,12,11,7,3,5,5,2,2,4,3,5,5,3,1,3,1,3,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,2,1,2,6,0,3,6,3,5,6,4,5,7,7,17,17,12,8,19,27,19,29,31,32,44,52,39,52,68,71,88,116,110,133,125,150,185,226,266,294,330,404,478,616,683,808,963,1189,1604,1893,2304,2919,3901,5220,6928,9894,14558,23649,42448,105108,177164,61748,30168,18074,11900,8328,6201,4399,3406,2668,2092,1625,1353,1098,853,669,556,541,444,361,277,249,213,159,159,140,112,88,74,69,47,61,39,41,21,28,13,18,17,14,9,10,11,8,1,6,3,7,5,5,2,1,0,1,3,0,1,1,0,1
67,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0,0,3,2,4,3,0,5,7,3,2,2,3,11,8,10,11,13,17,17,22,17,27,15,27,35,33,31,44,43,65,76,90,87,87,137,160,141,187,221,257,301,355,379,448,611,639,742,892,1067,1220,1498,1821,2258,2868,3714,4770,6342,8432,12047,17716,29629,59339,234507,105869,39782,22994,14832,10369,7570,5559,4254,3298,2567,2013,1657,1302,1110,927,743,630,535,446,356,297,228,209,177,139,124,111,94,63,65,53,47,44,41,24,25,16,18,17,12,3,11,12,7,5,3,2,2,2,0,4,0,1,2,1,0,0,2,0,0,0,0,0,1
66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,3,4,0,2,4,6,3,8,3,10,5,9,8,13,11,16,19,14,21,33,33,32,33,60,57,78,94,102,83,113,138,156,163,201,226,278,298,338,428,468,505,668,802,904,1069,1231,1522,1854,2322,2639,3214,4033,5206,6871,8956,11904,16531,23725,37672,70553,175705,73274,37950,24031,16658,11936,9021,6897,5459,4316,3443,2827,2356,1891,1554,1282,1113,860,749,644,518,493,374,354,299,261,201,192,193,147,136,146,121,100,104,93,68,73,54,44,21,21,18,15,11,12,9,6,7,3,7,3,7,0,0,1,3,2,0,3,3,1,0,0,1,0,0,0,1
